date_of_receipt_of_the_order,delivery_address,confectioner_id,courier_id,customer_id,discount_id,package_id
2022-04-20 16:17:05Z,Chicksand  Grove,1829,1952,818,123,30
2022-09-01 21:33:49Z,Jackson Pass,957,207,382,1934,1787
2010-05-27 00:44:57Z,Linden Pass,1262,689,1614,945,859
2020-12-27 10:04:26Z,Bacton   Road,780,1214,567,597,1500
2015-02-28 02:50:41Z,Geffrye   Boulevard,1914,1621,1837,380,439
2010-09-08 16:16:20Z,Carpenter Tunnel,366,690,129,508,1084
2017-02-01 02:06:44Z,Clifton  Lane,856,1427,1167,1367,1190
2013-08-25 14:37:07Z,Angela   Grove,634,774,1993,1108,479
2018-02-19 09:22:09Z,Hickory Lane Lane,220,849,1877,468,993
2021-02-10 13:44:35Z,Bellenden   Pass,114,765,411,1213,1072
2015-12-13 09:38:41Z,Heritage Crossroad,1462,57,1355,515,1976
2013-12-22 10:40:21Z,Rivervalley Grove,1045,1207,318,1490,723
2020-03-12 17:03:21Z,Amwell    Lane,1157,661,1228,698,1266
2011-03-04 21:56:30Z,Tiptree   Crossroad,569,1386,1821,1113,478
2021-04-08 06:17:54Z,Wakley   Boulevard,1283,1719,1203,895,1581
2011-04-04 14:51:38Z,Cardinal Drive,1622,899,695,1286,1278
2018-09-30 08:43:24Z,Queen Way,1280,639,932,1669,1609
2017-02-01 20:46:04Z,Cingworth  Pass,500,1377,1508,1495,371
2013-11-22 19:18:37Z,Angel  Street,611,1763,922,419,1192
2012-12-17 13:53:10Z,Cave   Grove,1,440,565,1963,1911
2013-10-17 02:57:51Z,Hickory   Road,106,399,1317,1777,1783
2016-05-03 01:51:05Z,Virginia Avenue,832,28,1168,748,1191
2022-05-03 15:10:09Z,Hampden  Road,1628,1376,1069,931,408
2014-06-19 13:13:39Z,Canon Way,510,1658,523,1101,1415
2014-05-16 02:49:18Z,Liverpool  Street,946,1607,537,796,1164
2019-01-18 03:17:41Z,Ayres   Boulevard,85,771,1941,708,852
2013-09-08 16:18:51Z,Dyott   Tunnel,1547,1518,1509,226,90
2013-02-20 07:04:19Z,Union  Route,1257,430,1462,394,1612
2019-11-24 20:04:22Z,Arundel   Street,1894,1573,1751,1160,707
2021-10-30 19:06:00Z,Bermondsey    Way,361,60,1019,1286,939
2018-06-19 20:55:36Z,Sheringham   Crossroad,1366,1514,1511,1246,459
2016-03-17 22:25:46Z,Addison  Pass,1104,1623,1935,474,930
2021-07-17 09:14:13Z,Boadicea   Hill,43,69,1402,1375,326
2013-10-17 05:10:25Z,Ellerman   Vale,144,208,238,1648,1461
2018-11-07 08:07:33Z,Gavel   Route,851,956,1395,1350,466
2012-06-02 00:30:22Z,Bennett  Grove,206,1471,1442,1844,1083
2014-02-03 15:12:36Z,Becklow  Crossroad,848,1479,1728,237,1281
2012-01-18 17:52:05Z,South Way,1219,1218,446,1979,976
2010-10-08 00:09:54Z,Enford   Tunnel,1246,2,766,207,1617
2011-10-23 00:26:21Z,Chapel  Rue,1166,108,1916,1621,230
2017-02-02 19:45:28Z,Bermondsey    Way,1015,252,224,1398,1104
2020-09-30 14:10:26Z,Aspen Boulevard,335,233,1727,1470,1075
2014-07-14 14:50:37Z,Blake  Street,1923,53,339,63,1354
2022-04-11 11:17:08Z,Catherine  Avenue,62,986,514,1982,220
2017-08-19 04:48:10Z,Ensign   Walk,548,1773,1684,1893,759
2010-02-09 11:09:36Z,Carlisle  Alley,560,329,172,1060,1041
2011-12-12 15:40:08Z,Marina  Tunnel,1379,171,741,956,1092
2013-02-09 00:38:47Z,Kingly  Boulevard,322,1505,565,379,1460
2017-05-06 11:46:58Z,Boadicea   Boulevard,1877,426,186,1810,1160
2010-11-14 01:09:28Z,Ashley Alley,28,395,1513,1153,1802
2016-01-03 06:07:57Z,Kingly  Walk,1928,8,667,495,662
2015-06-15 02:12:21Z,Paris   Crossroad,698,294,316,771,1281
2018-07-27 22:35:38Z,Woodland Hill,114,1477,171,866,308
2018-08-17 00:31:51Z,Thurloe   Road,341,498,178,1143,665
2019-07-26 14:02:16Z,Andrews  Route,362,1696,1219,837,1031
2020-09-03 14:10:21Z,Victoria  Lane,817,1893,1189,324,1795
2013-06-14 10:11:49Z,Chart   Route,667,1953,1818,594,138
2014-04-01 05:56:36Z,Queen Vale,1309,1116,475,1647,1470
2011-12-04 04:54:40Z,Cavaye  Boulevard,485,1680,285,1954,341
2020-11-21 08:34:04Z,Blomfield  Hill,1614,1030,1266,1019,438
2019-10-12 06:56:24Z,Endsleigh  Route,511,585,73,1849,149
2016-11-22 06:58:54Z,Black Friars   Tunnel,1966,1469,138,310,184
2012-01-13 08:34:01Z,Bayberry Hill,175,1502,1444,382,452
2022-01-27 10:37:43Z,Unwin  Boulevard,1763,1170,1699,1881,491
2019-12-04 19:17:04Z,Virginia Grove,1045,1064,1797,881,129
2018-08-01 02:33:48Z,Maple Crossroad,1349,410,571,406,1767
2013-12-15 08:32:16Z,Argyle  Way,1359,1705,968,610,303
2021-11-02 14:43:43Z,Coalecroft  Lane,1325,458,381,584,1570
2021-03-28 18:29:10Z,College  Tunnel,19,1820,1289,1310,86
2021-06-08 12:54:31Z,Meadow Road,1827,1704,92,1913,1518
2016-08-13 04:55:04Z,Chelsea Manor  Grove,1501,1085,114,25,1183
2016-09-30 11:45:45Z,Fieldstone Pass,797,1687,1147,1320,992
